CVEGEO,idx_resources,idx_energy,idx_logistics,idx_market,idx_security
7009,0.6354736376431662,0.35267729694298644,0.7362426817118347,0.5733346528497498,0.668732778856004
29058,0.5135271408957632,0.6567610461920693,0.5994636720569735,0.3868977217469012,0.8079770209287339
20141,0.7580711237645249,0.31965145294767494,0.7645594567152065,0.3989859243500977,0.8514307429854822
30105,0.6744610801096144,0.4892730737252023,0.7166520013078268,0.5761304979604617,0.4608876401724793
30206,0.6556935908140484,0.4285991750754064,0.7936377822775347,0.5055272083096538,0.5559799813989118
21153,0.671055490587319,0.41087171493058416,0.6029429899706157,0.6596600186487405,0.566705932174072
20308,0.7452558701634056,0.4188332711252365,0.6541582722197615,0.3287068196646616,0.9257153714927412
7003,0.42695212286002765,0.5315534264425354,0.7098978519926005,0.5130791962199571,0.7336923924214751
30122,0.6391656891785994,0.4334503968409892,0.5536066558555459,0.47349165149183514,0.8275164340507248
20130,0.4924454903460876,0.45661764848159003,0.7909887509767024,0.3648062728901016,0.9257153714927412
31095,0.5873048417723084,0.4875996653662529,0.640873273347734,0.32482558397860034,1.0
7037,0.5339134184124998,0.5019298495794696,0.7059241427109942,0.43426388524050186,0.725114210224383
19006,0.506846775210564,0.6613485494452691,0.6285084638880102,0.8822161973311047,0.3203144342922324
7097,0.5730134223680486,0.4261765840201688,0.7274572252588072,0.5715250302279129,0.5851231354069573
20427,0.6238881832467152,0.38594037591107255,0.7748016669318085,0.3825970997071737,0.8275164340507248
31033,0.7858862362011514,0.2766684394817216,0.6246416331147228,0.5771715946062999,0.7532318055434659
27012,0.714316447931045,0.38460347977901416,0.7062643712618752,0.7008847450062772,0.4337987121286063
20053,0.6236082150338084,0.5193416783233011,0.6219765131283331,0.2927593049187797,1.0
27014,0.7757294481142789,0.5423476131108074,0.600370398996726,0.511095817757131,0.4521479356160076
29035,0.6390817169198777,0.5035975754998284,0.608699608701347,0.34970625786714526,0.8514307429854822
30199,0.6420223465848903,0.5066642067556801,0.5575134539404176,0.3978799391797614,0.8079770209287339
31038,0.779436192320606,0.40648736836864224,0.44455706154830726,0.6086631590886176,0.6789471770362071
30169,0.5946956299195494,0.3746798071604941,0.6823926537844047,0.4977417314376471,0.7645232988719857
29040,0.6551812745010669,0.5973568228694708,0.601781085479457,0.31534932942275085,0.7771461144782232
29055,0.6840096763545414,0.5239695617702393,0.6019992591484323,0.30300031591955623,0.8822616494359928
30097,0.6796169142501062,0.5105084068326663,0.48727398702885233,0.5426099985432151,0.6285768574637054
7032,0.5644647369339906,0.5137699489700543,0.7086177893786197,0.41202517810080563,0.6789471770362071
13013,0.5302238933311721,0.6683003269516407,0.5884189627226619,0.6469265723588105,0.4249280008139817
20143,0.6204471187589566,0.35187176634312944,0.7681634317571124,0.40061808999382176,0.8514307429854822
30123,0.6050148302628497,0.47338159999431306,0.6962506510460809,0.6478812884118017,0.4399563884596121
31023,0.7783797604659812,0.4151013188542849,0.6331171425834631,0.35019719198373517,0.7914566825269261
31076,0.5660929312988432,0.3751443910220813,0.6262106725229659,0.4236472233687275,1.0
20044,0.5818511864635592,0.43936095716567686,0.6789256942967448,0.5413611071998369,0.59943370345566
13010,0.44873387737883413,0.6707024107960363,0.5908888069764346,0.728180565099438,0.4348922937111008
29016,0.6225205135230305,0.4155663571082787,0.6100219104522671,0.41890144361234993,0.8514307429854822
