CVEGEO,long,lat
05011,-101.55103159808431,25.521686402897732
05034,-103.6100997587341,27.481763132214017
05033,-102.71798858002505,26.08403794697611
05031,-101.9688706498412,27.840124692139185
05030,-101.12510045849186,25.02914346852057
05028,-101.14299231709967,27.922866961678913
05027,-101.28205696994988,25.91374329953168
05025,-100.61446147362659,28.77981541708511
06009,-105.04454243011045,18.862900087037797
06005,-103.59545599829596,19.326784127025345
06010,-103.84841332945571,19.306666997340603
06008,-104.03104814612074,19.37208359926218
06002,-103.63247793735971,19.116225093419807
06007,-104.29491058151527,19.15050623693652
06006,-103.68133652479489,18.967611966473235
06003,-103.76648879833306,19.39651025728159
06001,-103.99659539195419,19.008561798708577
06004,-103.9121990128323,19.187290087986927
07106,-92.6078908406229,16.317310264966775
07090,-93.11230829549353,17.220111148686648
07022,-92.61179574362804,17.021268221919396
07073,-92.99826063188813,17.19137542748106
07042,-92.97862308168702,17.298530058918644
07036,-92.21839530074706,15.51299476240612
07121,-92.93322719132874,17.217692849839562
07119,-92.72154266837514,16.94936164659662
07124,-93.63238724500023,17.214791767137786
07123,-92.88267986850771,16.498905947664202
07067,-93.05689404100877,17.189183592773155
07091,-93.00344031042363,17.253970273225875
07114,-90.5625033348184,16.281833852900885
07069,-93.19245033687302,15.669518798878881
07081,-92.62500903368502,17.138920531806868
07080,-92.3572382127354,15.532371131378365
07065,-91.81264976356874,17.444073142984866
07077,-92.18652268818875,17.436798129867686
07086,-93.13632608872247,16.585543330904382
07010,-92.16128677572053,15.491753321978342
07011,-92.24241095604744,15.619582620378527
07024,-92.21696452468596,16.61153098283406
07028,-92.72593802258116,16.55397059572987
07122,-92.98654259103176,16.337430332743864
07001,-92.68167934760777,15.414137859862922
07002,-92.8146508208225,16.551602360646605
07003,-92.77407109918084,15.231344836114454
07004,-91.86256716291403,16.6618822516461
07005,-92.85733221864663,17.385591452126615
07006,-92.09715739583987,15.556834401724359
07007,-92.39542117009977,16.515287337288836
07029,-93.11151381745383,16.99533070689684
07012,-93.31906859535171,16.866604344945667
07013,-92.9587841075332,17.014120415792437
07014,-92.74128634056312,17.031745878310034
07015,-92.16412855556018,15.08623922609235
07016,-91.9975978987227,17.77986874221549
07019,-92.17896813394069,16.296881411524783
07020,-92.77123691813738,15.960892852889987
07021,-93.25285426493689,17.09417204282432
07033,-93.27618056384738,17.294071201239888
07053,-92.1857578850159,15.37276437063976
07025,-93.13153143287258,17.326795007337903
07026,-92.57042914934861,16.95015484486651
07027,-92.97604316792047,16.60663283761448
07030,-92.39125624263849,15.799084237341685
07031,-92.03512486217222,17.109293034011262
07055,-92.20159380839856,14.821661886877887
07023,-92.68016305001247,16.8193635309698
07034,-92.08776095566472,15.762649402235336
07075,-92.36472084000515,16.365305444162406
07076,-92.61075619150498,17.319823276214017
07038,-92.3996279092257,16.69427516417789
07039,-92.69492093010821,17.243164869714686
07040,-92.54685316570857,15.096981276534166
07041,-91.79578900940665,16.204700121624576
07043,-93.09901668195933,17.42139535629933
07044,-92.8969890526949,16.817948421186255
07045,-92.97558519804821,17.46687028570273
07046,-93.67206987906705,16.5227333968475
07048,-93.1933291859108,17.69944468784048
07052,-91.7402771384143,16.385600449227063
07056,-92.56309488860275,16.874807828429503
07054,-92.49776688895508,14.88060292862412
07072,-92.86173199137664,17.218027270431506
07111,-92.78197491150307,16.721913617564805
07110,-92.72377525876817,16.622468025253617
07051,-92.89171074669386,15.460919497013402
07050,-91.75106873308162,17.606633699615266
07049,-92.77667139504595,16.924381375447034
07096,-92.48582222220418,17.37918685231518
07097,-93.69057989092505,15.99691999543111
07099,-91.89939440568283,16.0244410433037
07058,-92.61004442734736,16.438198221462695
07060,-93.17387009822957,17.220794996881562
07070,-92.26391962932573,15.432544489555132
07063,-93.08379749195112,16.895230983264696
07057,-92.33145825086673,15.313823999825443
07101,-93.13727882707693,16.739444352603847
07102,-92.19867232316884,14.894104360333213
07103,-92.41155841279954,15.140439495688359
07104,-92.24643403747135,16.124081028488245
07079,-93.20967209497685,16.913130869256292
07120,-92.61466482472748,15.549189613543938
07107,-93.23024796043106,16.077344883656245
07108,-93.37550058642987,16.34619302186227
07109,-92.32584290337674,17.185556857725746
07085,-92.98866844785304,16.925966617322764
07088,-93.25158140694022,17.488853952496996
07093,-92.47199981970407,16.833186175481945
07098,-92.65995725700412,16.515153114842896
07100,-92.26961939141994,17.300787364510313
07105,-92.1025440455412,15.059950882127664
07112,-92.39166189922858,16.930157646477955
07087,-92.22715202118876,14.639366499853333
07113,-92.69017001846181,16.921828602903876
07115,-91.24858921942084,16.19919180244062
07117,-92.66438438736357,15.671675652041293
07118,-92.80308377457736,17.15401207242563
07047,-92.87430247170815,17.089511781621095
07092,-93.39545634598831,17.17295176697203
07018,-93.12607226900927,17.120572522478664
07059,-91.3374930605367,16.702091615234302
07061,-93.49093960350429,16.826292335975868
07064,-92.27478062513178,16.780995717318238
07066,-92.46405942678285,17.06010112132215
07071,-92.61956044366941,15.165420621038768
07078,-92.58994004773561,16.678294852147648
