CVEGEO,water_availability,economic_output,n_industy,distance_ciit,dist_to_border_km,dist_min_ports,highways,dist_min_km,gen_min_km,rails,pv_mean_annual_kwh,wind_mean,rainfall,crime
20395,23.352309,0.707,44,260.7350647,648.7960313,201.2444574,0,52.86890112,56.19045551,0,1663.305058,6.892889023,700,0
20396,23.352309,5.741,99,257.1025971,645.1635636,141.4357345,1,33.63702185,4.385719199,0,1522.050028,4.599987984,2500,1
20397,0,209.863,331,305.0954544,693.156421,273.3997727,1,34.52847652,104.7938587,0,1656.735013,4.491048813,1200,34
20398,0,24.988,94,193.6568542,581.7178208,189.8457055,1,49.45435979,46.95267608,0,1787.769914,4.498382568,700,3
20399,3.030253,138.449,727,203.7106781,591.7716447,198.0544649,1,7.416808283,7.225574817,0,1857.485082,33.40436935,0,71
20400,1.73708,6.712,19,332.0904038,720.1513703,217.7203726,1,17.18004078,67.51659511,0,1693.234978,44.1782074,0,1
20402,20.634036,9.413,25,354.5979797,719.4629868,334.4309275,1,29.1096484,141.5648015,0,1776.455038,27.72957802,1200,0
20154,15.914757,0.195,7,159.3259018,516.7350647,135.2285929,1,90.0410396,62.10994532,0,1593.955038,4.66399622,600,0
20156,30.778398,10.867,19,149.7939392,537.8549058,167.1369146,1,69.20916425,66.19930469,0,1364.369969,0.26213637,2000,1
20403,3.030253,101.574,38,189.3259018,577.3868684,184.5544844,1,13.31962676,10.88483712,0,1829.745004,41.53565216,0,13
20419,23.352309,2.757,15,191.5512986,579.6122651,195.2814187,1,35.42052399,34.52747476,0,1601.984978,1.402294397,800,0
20405,2.462729,114.185,30,317.6639969,705.7249635,238.6953985,1,10.93576443,84.3766157,0,1678.999965,7.571957111,800,0
20409,3.030253,524.03,80,184.2253967,572.2863633,180.8206181,1,11.12298405,7.370939018,1,1799.084964,43.88480759,700,12
20412,19.097052,55.865,65,35.04163056,423.1025971,65.28708451,1,31.67938687,33.8895763,0,1341.010009,2.844186544,1500,0
20415,111.556852,8.423,20,312.8994949,695.1614716,303.5110516,1,31.20222894,145.1754619,0,1678.270018,2.36628437,2000,0
20287,2.462729,4.233,7,305.119841,693.1808076,211.9716248,1,16.43674211,57.50239704,0,1738.859978,41.77306366,700,0
20416,23.352309,9.459,140,280.0904038,668.1513703,184.6798602,0,48.43173935,32.4650685,0,1683.379996,3.378006935,700,0
20420,0,0,3,212.1421356,600.2031022,206.9803053,1,52.20325435,50.00339289,0,1704.915001,1.304684639,1500,1
20421,19.097052,16.444,62,25.04163056,399.019336,29.83936224,1,22.34109374,23.97722291,0,1702.724986,287.1886902,0,5
20425,23.352309,0.555,8,238.4335495,626.4945161,168.9951482,0,66.57026465,36.37808049,0,1370.940015,1.41254282,1500,0
20428,19.097052,0.554,11,115.0832611,474.9777054,92.84428234,0,103.6746638,80.88978131,0,1553.440015,1.658298016,1000,0
20432,30.778398,2.876,9,152.2081528,540.2691193,168.9491255,0,67.48242923,64.54301697,0,1470.950077,1.189929247,2000,0
20429,0,3.705,19,209.7279221,590.3330445,200.8105901,1,45.87611965,65.12469465,0,1740.320046,3.440051794,1200,0
20430,0,0.087,11,269.9533188,658.0142853,258.1237855,1,58.84940737,72.12973706,0,1843.980017,42.06067276,0,0
20431,23.352309,3.864,11,278.646753,666.7077195,171.7405194,1,56.46537071,19.98151947,1,1646.515057,5.487403393,700,1
20270,23.352309,4.343,110,273.5340546,661.5950212,192.682507,1,46.46600833,42.52266235,0,1639.580038,4.398054123,700,0
20433,11.016983,2.833,38,243.3675324,600.7766953,212.3634126,0,14.14441112,85.61765415,0,1591.400049,1.143801451,2000,0
20442,30.778398,0.368,3,160.8233765,548.884343,169.500095,1,49.02151463,45.88668254,0,1455.619969,1.753092885,1500,0
20438,30.778398,6.812,23,239.8183259,627.8792924,155.4492363,0,54.90584985,25.90895564,0,1339.915001,2.072741032,2000,1
20434,23.352309,0,3,277.002092,665.0630586,144.1196553,1,28.60961078,11.77175752,0,1490.66004,8.0978899,2000,0
20444,0,0.625,9,264.3553391,652.4163056,254.4330519,1,53.10824099,81.37380316,0,1789.959929,8.959213257,1200,0
20443,23.352309,0,6,169.509668,557.5706345,173.0231006,1,34.7528821,31.48035024,0,1591.400049,0.612078786,1200,0
20445,0,0.235,12,279.2964646,667.3574311,267.0247353,1,47.25597917,82.99829466,0,1831.205072,6.715428829,1000,0
20448,0,0,3,242.8284271,629.2325394,237.0623935,1,45.9298294,82.73679408,0,1636.660075,1.717559338,2000,0
20449,19.097052,9.76,45,138.8994949,521.1614716,132.8523959,1,69.55432915,66.46791157,0,1745.794997,7.802042007,600,1
20452,3.030253,37.429,210,182.4558441,570.5168107,177.8065543,1,32.64607201,30.14554451,1,1868.434985,67.23862457,0,1
20453,8.463489,11.055,59,89.53910524,437.5756852,49.25211857,1,82.02761068,84.59066767,0,1769.884992,82.55827332,0,5
20454,30.778398,0.802,5,113.3675324,501.4284989,128.8221093,1,84.69825904,80.6719426,0,1334.07499,1.592326641,2000,2
20455,2.254951,4.136,17,369.1614716,757.2224382,240.6955916,1,24.71429069,98.10688935,0,1810.400014,17.776577,0,1
20458,23.352309,0,3,188.5634919,576.6244584,177.7384288,1,58.58358094,53.17522751,0,1291.004978,0.040999409,3500,1
20461,2.254951,2.89,6,358.3797257,746.4406922,285.8855366,1,48.16770418,113.1129185,0,1717.689946,6.950570583,1000,1
20462,1.73708,15.573,22,333.1909089,721.2518754,225.7597211,1,10.53213506,74.57863939,0,1747.255065,20.53867531,0,7
20464,23.352309,0,8,311.9188309,699.9797975,201.6489796,1,26.72421366,48.38772945,0,1603.080072,7.871448994,0,0
20465,179.154991,2.151,8,69.32590181,457.3868684,93.81998438,0,64.0870122,66.26155442,0,1299.035006,7.11826086,2000,0
20471,30.778398,0,6,163.4507935,551.51176,178.1433216,0,61.20311297,58.70768531,0,1499.785075,0.78909862,2500,0
20472,19.097052,13.286,55,20.07106781,408.1320344,51.02789029,1,16.70315412,19.12138248,0,1528.985047,85.35604858,1000,4
20473,30.778398,0.685,12,160.509668,548.5706345,166.2451874,1,43.35965501,39.86949145,0,1519.495039,0.725070715,0,0
20474,20.634036,9.045,29,347.1126984,716.9482682,329.471114,1,27.16100115,140.5537109,0,1769.520018,14.62572002,1500,2
20475,19.097052,296.205,271,152.5269119,540.5878785,150.2086594,1,42.6472451,38.92211798,0,1777.549958,10.04245853,700,11
20476,2.254951,2.518,24,345.0609665,733.1219331,215.1401041,1,22.74747039,70.27612547,0,1764.045067,16.95078087,0,1
20389,3.030253,3.574,35,186.8700577,574.9310242,181.32715,1,31.87734302,29.34049236,1,1882.305024,65.38906097,0,0
20478,23.352309,1.321,7,238.5929291,626.6538957,203.2459487,1,52.19703324,54.28813548,1,1635.929954,4.882428646,500,0
20012,7.602375,24.41,112,183.5512986,540.9604615,145.6617921,1,90.08687558,18.25933201,0,1506.354947,0.573905826,3000,5
20028,15.914757,80.413,217,176.6568542,561.4041123,170.8630961,1,54.77309976,52.27394381,0,1682.285075,4.618149757,600,51
20039,2.254951,317.049,605,347.2619767,735.3229432,230.6488856,1,7.723015395,82.6986937,0,1791.055024,9.864413261,800,203
20064,19.097052,7.49,15,78.3137085,466.374675,84.74024836,1,73.10114507,75.59887323,0,1445.764987,1.676105857,600,4
20066,3.437684,35.346,98,56.24264069,331.8183259,75.75876573,1,46.38365574,26.1333244,1,1703.08996,60.24766541,1500,5
20067,3.030253,1763.126,2361,197.5391052,585.6000718,193.2003529,1,1.48070631,3.757789058,1,1724.989939,4.224319935,700,1378
20068,19.097052,191.436,385,177.7989899,565.8599564,173.9960162,1,36.46728999,34.00900763,1,1814.415071,39.59832382,0,40
20073,0,61.693,142,314.9116882,702.9726548,302.3139009,1,5.418004162,125.1006312,0,1491.389987,0.574348152,1500,23
20085,7.602375,7.439,34,190.2375901,547.646753,153.9699556,1,77.46903,29.03767146,0,1456.714977,0.583954334,2500,3
20088,0,3.694,22,297.2842712,685.3452378,287.2901739,1,25.01062767,116.6961436,0,1529.350021,0.840945005,2000,1
20483,3.030253,25.35,104,222.9238816,610.9848481,217.594578,1,25.82578345,27.00019739,1,1764.41004,4.701099873,700,14
20486,2.462729,6.166,15,302.9777054,691.038672,220.598202,1,11.93223903,66.06147098,0,1716.595025,21.35806084,800,6
20093,2.462729,0,1,305.6639969,693.7249635,231.5785742,0,10.4687046,77.03847764,0,1756.014953,18.02792168,0,0
20113,7.602375,15.186,69,206.7523087,564.1614716,171.8687724,0,57.52792877,44.81006619,0,1599.065015,1.885805726,2000,0
20487,3.030253,0.879,15,235.4091629,623.4701295,228.9594334,1,37.1935719,38.30779065,1,1745.06505,6.555112362,500,1
20488,23.352309,0,3,302.1909089,690.2518754,205.3888552,0,23.08798915,50.88341255,0,1788.500035,48.16974258,0,0
20496,23.352309,0,2,171.8233765,559.884343,176.9612416,1,39.84151779,37.0683311,0,1592.129996,1.657394767,1200,1
20509,7.602375,16.014,38,197.8650071,555.27417,158.3759973,1,83.39239257,16.56850089,0,1641.039932,6.068050385,1500,0
20557,19.097052,82.036,366,33.3137085,354.747258,53.32318968,1,21.06873408,1.732669768,1,1739.589925,766.9588623,1000,3
20560,3.030253,54.386,696,158.882251,546.9432175,160.366602,1,36.04812095,31.91344732,0,1662.574937,3.29234314,700,3
20038,30.778398,30.21,107,142.0954544,530.156421,152.3277524,1,60.11628147,56.35388476,0,1620.600021,1.641119957,1500,0
20238,0,1.825,15,174.8284271,562.8893937,172.2487455,1,48.16852323,45.67361784,0,1806.384957,44.77818298,0,0
21053,0.33811,318.155,559,485.3473298,685.4558441,220.9865982,1,10.16421627,45.42062289,0,1679.364939,7.653402328,700,276
21211,13.283498,64.597,135,454.9087297,700.9827561,162.3373527,1,36.0435822,30.48615056,1,1648.339925,56.63355255,1000,32
21206,34.070832,5.095,24,409.3990617,797.4600282,213.6269656,1,12.63824171,52.23161709,0,1853.470025,29.31377792,800,6
21152,0,18.358,60,403.2518754,764.3553391,169.9093135,1,51.26542826,49.29419165,1,1828.284936,28.67279816,600,21
21027,23.352309,1.653,19,328.9310242,716.9919908,184.7933984,1,50.60401974,43.63823828,0,1707.105017,8.081494331,500,1
21026,18.017454,41.881,129,478.5950212,767.8284271,246.7085496,1,28.05521738,14.20830742,0,1820.254996,13.39333057,1000,29
21015,0,15898.273,1192,432.5239533,766.3137085,202.9227852,1,26.58419573,15.96807333,1,1877.924993,36.40751266,1000,892
21014,13.283498,5.599,41,498.2640687,657.627417,198.8023814,1,19.11511364,28.71551226,0,1369.114974,0.362043977,2000,1
21010,30.778398,1014.84,2388,305.1858582,693.2468248,135.6887312,1,29.03053202,32.39030068,1,1392.10996,2.080981255,500,51
21149,25.324552,1260.617,403,342.9848481,731.0458146,153.7872519,1,53.64272152,59.61271385,1,1724.259992,13.05744839,500,46
21004,0,926.978,559,401.1097398,773.5269119,172.808118,1,51.53175984,46.29791784,0,1866.974916,53.10193634,800,317
21005,36.495821,56.324,532,482.8549058,814.1126984,272.5429747,1,14.6422775,57.4680414,0,1828.284936,9.674448967,0,1
21006,13.283498,17.952,40,498.1635636,657.7279221,203.5741785,1,26.73353865,35.45041325,0,1359.259992,0.322940141,1500,9
21008,0,15.952,31,512.7615434,658.8700577,230.3666015,1,26.27038195,62.56042695,1,1642.864974,9.35839653,1500,40
21146,34.070832,6.986,136,413.6417023,801.7026689,215.0373049,1,15.72511194,47.62331175,0,1859.674923,56.90948868,800,1
21145,30.778398,4.064,29,271.529004,659.5899705,116.9189187,1,3.732013896,27.60021132,0,1313.999965,0.30497846,3500,1
21003,2.254951,163.112,335,393.9310242,781.9919908,238.0460653,1,50.81802735,96.79471026,0,1815.145018,9.115652084,800,43
21117,0,2796.826,227,417.0508653,747.0416306,177.0825103,1,39.87170321,40.6275292,1,1908.585033,61.55156326,600,53
21165,36.495821,5.808,118,477.0264787,814.0416306,268.1854801,1,18.39258533,55.16307101,0,1865.150049,12.87561703,0,0
21163,0,62.286,225,431.0803025,752.8284271,196.8429077,1,25.59772378,24.75687138,1,1738.130031,6.228993416,1000,22
21113,34.070832,6.574,20,409.4457429,797.5067094,255.678295,1,62.73195347,101.4282608,0,1842.519948,16.40070724,800,7
21009,34.070832,4.63,10,406.2447327,794.3056993,242.199932,1,47.90748293,88.24044421,0,1841.425028,59.65087128,0,1
21039,13.283498,7.358,24,481.8498551,674.0416306,191.0710228,1,27.05846556,30.01189461,0,1312.904958,1.279591799,1500,2
21040,34.070832,33.301,49,426.7960313,774.4852814,202.9721847,1,34.58241867,18.48481642,0,1901.28504,43.22624207,800,25
21041,18.017454,207368.574,666,456.4234483,768.0121933,223.5189787,1,11.30192595,10.94957634,1,1906.395018,69.32257843,0,772
21016,13.283498,24.199,24,471.648845,684.2426407,198.9392025,1,13.65653664,46.84965291,0,1599.794962,2.963999033,700,6
21087,5.409428,53.39,181,485.7300141,873.7909806,309.6742949,1,43.12547886,61.19965288,0,1766.235082,6.863985062,0,3
21167,13.283498,3.676,15,488.3351365,667.5563492,198.5180212,1,22.88980921,34.82953748,0,1451.604999,0.246912181,1500,3
21166,36.495821,16.759,56,455.1980515,809.8284271,247.804388,1,39.10043301,41.46876721,1,1870.625,33.11673737,0,16
21018,1.73708,2.763,9,361.2863633,749.3473298,187.9204868,1,34.71494912,70.37539231,0,1819.525049,28.86208916,700,3
21054,0,354.634,413,448.1097398,707.7817459,149.0455889,1,27.29498818,30.70939963,1,1424.960016,8.550868988,1500,31
21127,1.73708,3.707,20,377.002092,765.0630586,218.9362047,1,43.04323506,89.86724837,0,1865.879996,45.09079742,800,2
21129,23.352309,132.074,721,312.0731599,700.1341264,162.7777001,1,50.3228742,25.17218258,1,1730.830038,8.895809174,500,38
21130,0,3.941,17,380.3523805,768.413347,150.259,1,64.64221588,68.69647023,1,1775.724916,33.35786819,600,20
21213,13.283498,17.215,62,525.6782823,630.2132034,212.3057499,1,25.6851766,41.66278472,0,1353.78504,0.639590383,2500,3
21124,25.324552,240.571,677,327.2152955,715.276262,164.2295702,1,57.08674816,38.61851759,0,1758.204968,15.33273697,500,20
21169,34.070832,77.588,65,393.6711396,781.7321061,205.5489561,1,10.07372122,65.31288341,0,1798.71999,13.50679493,800,26
21172,13.283498,42.489,121,471.4356416,684.4558441,186.3910431,1,26.60976285,34.99488729,0,1345.024979,0.548322499,1500,27
21179,0,101.703,191,377.5533906,751.5554826,128.4473654,1,54.61533719,64.44251848,0,1434.450024,1.362719893,600,27
21202,13.283498,30.761,354,479.6366517,676.254834,179.1756418,1,18.47001346,15.94439497,0,1307.065033,0.273572743,1500,9
21203,34.070832,15.604,86,385.783838,773.8448045,182.0809508,1,20.2093989,58.18343822,0,1846.535006,96.81726074,700,5
21042,34.070832,8.946,29,416.7716447,804.8326112,232.3093929,1,31.24123958,64.55669889,0,1829.015057,21.88332748,800,1
21043,13.283498,99.254,501,483.4234483,672.4680374,170.0964842,1,15.40188174,2.934617351,0,1281.149997,1.537898064,4000,36
21217,30.778398,17.1,72,287.529004,675.5899705,127.6209017,1,13.8510492,28.83894334,0,1298.670032,0.018380009,2000,4
21101,13.283498,4.513,32,480.1513703,675.7401154,174.4321471,1,15.98552927,9.027613531,0,1382.985013,2.036898613,2500,2
21100,0,12.242,57,531.5189027,637.627417,219.6660086,1,45.15941987,64.82478936,0,1356.340029,0.032043476,2000,4
21099,30.778398,35.505,64,351.8549058,739.9158723,145.9290439,1,55.51828533,76.14216536,1,1704.915001,34.30698395,400,37
21098,34.070832,12.612,33,394.5411973,782.6021638,192.2279796,1,11.12359641,53.294488,0,1838.505065,34.14644623,0,8
21096,0,8.619,14,399.9087297,762.4264069,164.0626009,1,55.28046545,55.57318463,1,1845.440085,42.19457626,600,40
21094,12.318401,145.234,300,428.0508653,727.8406204,164.8100691,1,55.85888785,51.53577285,1,1770.980086,15.42271519,600,139
21093,0,0.267,3,391.4823228,753.1828996,122.3379277,1,40.20467609,47.67780365,0,1593.590064,33.68008804,600,5
21092,34.070832,9.663,150,374.3279938,762.3889604,184.8472844,1,21.24319468,73.66209334,0,1839.599986,51.5290184,700,2
21012,0,6.08,37,380.5950212,766.8986284,146.0405562,1,70.52157318,72.72015976,0,1841.060054,27.08363914,0,13
21013,25.324552,390.134,1040,319.8721497,707.9331163,154.6304084,1,47.74211338,34.38227963,1,1866.609943,41.74207687,400,39
21007,34.070832,4.982,14,432.5706345,820.6316011,236.8736136,1,36.90259909,50.81806745,0,1857.850056,21.45676994,800,2
21011,9.344285,9.69,35,432.4751801,820.5361467,286.8717874,1,78.90189344,93.5250335,0,1835.219955,27.21819305,800,0
21022,0.527376,38.885,100,478.7544007,804.2132034,263.8980691,1,24.71845768,48.0225984,0,1792.880065,12.90923882,1200,21
21025,13.283498,27.288,68,485.2813127,670.6101731,165.6159779,1,20.06194102,14.21696238,0,1334.805024,6.222867966,4000,5
21037,34.070832,1.173,14,375.1147904,763.175757,198.0304263,1,24.17360289,80.81428489,0,1837.409971,75.62419128,700,1
21035,23.352309,225.943,147,295.3158005,683.3767671,148.2696654,1,33.2336075,13.28520905,1,1634.47006,11.40352345,500,13
21033,0.527376,48.69,412,486.0264787,817.7695526,276.8766082,1,10.32339751,53.42948162,0,1803.100021,14.28206348,1000,10
21032,5.409428,2.096,8,466.7594514,854.8204179,301.6477833,1,54.32991138,79.39248996,0,1665.495074,2.43069768,800,0
21031,34.070832,12.721,47,420.5706345,808.6316011,225.1830665,1,24.5262995,50.84666383,0,1857.485082,28.68013573,800,5
21029,13.283498,17.18,55,492.9797975,662.9116882,182.1455065,1,3.867932432,10.03936072,0,1366.924958,1.335310221,3500,0
21045,0,363.155,383,364.038672,752.0996385,138.6997431,1,68.21377398,81.72741474,1,1664.035006,14.8149538,600,165
21046,30.778398,130.954,182,344.7127702,732.7737367,147.6160845,1,56.036293,65.93812736,1,1718.054919,17.57546806,500,9
21002,75.816902,19.992,43,481.8254685,674.0660172,152.6687725,1,19.55023896,32.53954789,0,1397.584999,17.59383774,1500,9
21212,0,90.706,798,455.8792924,700.0121933,172.2977222,1,39.77813226,37.49254121,1,1565.849986,2.575026989,1000,16
21199,0,290.225,403,443.7960313,712.0954544,141.103426,1,25.13391198,22.57551054,0,1393.935002,7.965011597,600,36
21205,0,2908.876,205,379.0975465,767.158513,169.6694407,1,33.35673425,62.56739557,1,1856.025014,82.7378006,600,29
21201,34.070832,6.852,19,442.2985566,820.9705627,239.8278442,1,43.27352386,43.31411541,0,1888.144948,34.26067352,0,5
21197,1.453705,533.652,782,533.2346315,622.6568542,209.225604,1,36.84894192,51.58945962,0,1294.654975,0.506134093,2500,135
21195,30.778398,40.674,76,316.156421,704.2173875,133.2226703,1,37.5296869,45.40457415,0,1560.375035,4.138733864,600,14
21186,0,857.81,248,463.0092347,692.882251,159.941701,1,24.37424184,19.93892296,1,1269.835033,0.255193025,1500,52
21185,36.495821,46.17,42,464.5411973,815.8994949,259.3776813,1,27.94672753,51.14790373,0,1896.540036,30.96513367,0,16
21184,13.283498,8.729,16,507.920923,647.9705627,206.1994529,1,22.45239835,34.52495952,0,1314.365026,0.478640139,2500,1
21158,13.283498,5.002,23,497.2813127,658.6101731,172.121447,1,18.30508003,22.7445846,0,1439.560002,18.07538414,2000,3
21104,0,7063.999,293,416.5655839,752.2132034,178.8096308,1,39.8526556,41.19385053,1,1841.425028,36.60086441,600,54
21123,13.283498,0,3,503.8498551,652.0416306,200.5163211,0,16.92548914,28.79068615,0,1301.589994,0.263284802,3000,0
21128,12.318401,105948.313,62,408.4650788,749.7695526,167.8589395,1,48.85768266,48.79903709,1,1897.99993,62.75068665,600,63
21126,18.017454,5.221,15,466.6955262,776.0710678,238.5765877,1,26.08971737,19.74555692,1,1922.455072,100.7743378,0,5
21161,25.324552,3204.052,239,354.5706345,742.6316011,164.9827684,1,41.24451804,67.9438463,1,1819.890022,27.1372261,500,49
21079,0,17.578,58,398.0975465,786.158513,188.0808007,1,21.23523352,46.55537721,0,1912.234943,78.21691132,0,12
21194,1.453705,690.201,334,544.1219331,611.7695526,189.86936,1,29.39649673,56.26489609,0,1402.694976,25.23377609,1500,43
21190,1.73708,0,10,373.1442277,761.2051942,207.0336006,1,33.94076516,83.62626378,0,1852.37493,78.04934692,800,1
21189,0,335.588,234,396.9970414,785.058008,182.4770394,1,29.06426115,46.13632606,1,1900.554919,72.01383972,0,58
21188,0.527376,54.351,262,484.3107499,793.627417,262.7602398,1,31.9104067,38.97929197,0,1618.410006,1.492491841,1200,14
21187,12.840719,4.563,29,546.4478349,618.5563492,202.0508773,0,53.42699812,68.48889207,0,1391.744987,2.197604895,2500,3
21177,34.070832,531.588,1568,369.1269837,757.1879503,168.7708959,1,32.88220375,73.40879392,1,1825.364974,49.329319,600,80
21156,25.324552,16754.093,3935,340.4284989,728.4894655,160.768674,1,53.27789726,53.41416562,1,1614.394948,10.6240921,500,695
21155,9.344285,18.681,17,410.9604615,799.021428,262.9816607,1,63.14218297,108.5541799,0,1852.37493,15.72381783,0,9
21154,0,3405.615,633,389.2396821,777.3006486,172.465271,1,36.73832355,53.3100401,1,1830.839925,51.16323853,600,433
21153,34.070832,7420.574,411,415.4823228,780.8284271,196.2964115,1,33.26060512,29.52972566,1,1887.779975,27.44858932,700,56
